MsgID.LOCAL_VELOCITY,1521311114.4585800,0.0000126,-0.0000004,0.0000069
MsgID.STATE,1521311114.4588318,True,True
MsgID.GLOBAL_HOME,1521311114.4590440,37.7924804,-122.3974533,0.0000000
MsgID.GLOBAL_POSITION,1521311114.4591491,-122.3974485,37.7924808,0.0200000
MsgID.LOCAL_VELOCITY,1521311114.4591491,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4592681,17798864.0000000,-14239091.0000000,-0.0208580
MsgID.LOCAL_VELOCITY,1521311114.4592681,0.0000067,-0.0000338,0.0000020
MsgID.GLOBAL_POSITION,1521311114.4594030,-122.3974511,37.7924806,0.0240000
MsgID.LOCAL_VELOCITY,1521311114.4594030,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4595158,17798864.0000000,-14239091.0000000,-0.0245256
MsgID.LOCAL_VELOCITY,1521311114.4595158,0.0000000,-0.0000042,0.0000040
MsgID.GLOBAL_POSITION,1521311114.4596350,-122.3974520,37.7924793,0.0320000
MsgID.LOCAL_VELOCITY,1521311114.4596350,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4597440,17798864.0000000,-14239091.0000000,-0.0327516
MsgID.LOCAL_VELOCITY,1521311114.4597440,0.0000082,0.0000016,0.0000077
MsgID.GLOBAL_POSITION,1521311114.4598601,-122.3974508,37.7924790,0.0480000
MsgID.LOCAL_VELOCITY,1521311114.4598601,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4599879,17798864.0000000,-14239091.0000000,-0.0489286
MsgID.LOCAL_VELOCITY,1521311114.4599879,0.0000003,-0.0000050,0.0000068
MsgID.STATE,1521311114.4601951,True,True
MsgID.GLOBAL_HOME,1521311114.4604700,37.7924804,-122.3974533,0.0000000
MsgID.GLOBAL_POSITION,1521311114.4605780,-122.3974502,37.7924800,0.0690000
MsgID.LOCAL_VELOCITY,1521311114.4605780,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4606960,17798864.0000000,-14239091.0000000,-0.0695770
MsgID.LOCAL_VELOCITY,1521311114.4606960,-0.0000025,0.0000096,0.0000066
MsgID.GLOBAL_POSITION,1521311114.4608221,-122.3974481,37.7924814,0.0990000
MsgID.LOCAL_VELOCITY,1521311114.4608221,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4609332,17798864.0000000,-14239091.0000000,-0.0996297
MsgID.LOCAL_VELOCITY,1521311114.4609332,-0.0000064,0.0000164,0.0000069
MsgID.GLOBAL_POSITION,1521311114.4610538,-122.3974489,37.7924813,0.1300000
MsgID.LOCAL_VELOCITY,1521311114.4610538,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4611630,17798864.0000000,-14239091.0000000,-0.1306279
MsgID.LOCAL_VELOCITY,1521311114.4611630,-0.0000033,-0.0000069,0.0000080
MsgID.GLOBAL_POSITION,1521311114.4612780,-122.3974498,37.7924801,0.1660000
MsgID.LOCAL_VELOCITY,1521311114.4612780,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4613850,17798864.0000000,-14239091.0000000,-0.1668797
MsgID.LOCAL_VELOCITY,1521311114.4613850,0.0000212,0.0000246,0.0000208
MsgID.STATE,1521311114.4615748,True,True
MsgID.GLOBAL_HOME,1521311114.4617820,37.7924804,-122.3974533,0.0000000
MsgID.GLOBAL_POSITION,1521311114.4618912,-122.3974486,37.7924788,0.1950000
MsgID.LOCAL_VELOCITY,1521311114.4618912,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4620130,17798864.0000000,-14239091.0000000,-0.1959653
MsgID.LOCAL_VELOCITY,1521311114.4620130,0.0000046,-0.0000078,0.0000146
MsgID.GLOBAL_POSITION,1521311114.4621708,-122.3974511,37.7924811,0.2210000
MsgID.LOCAL_VELOCITY,1521311114.4621708,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4623151,17798864.0000000,-14239091.0000000,-0.2212353
MsgID.LOCAL_VELOCITY,1521311114.4623151,-0.0000024,-0.0000093,0.0000104
MsgID.GLOBAL_POSITION,1521311114.4624829,-122.3974499,37.7924806,0.2310000
MsgID.LOCAL_VELOCITY,1521311114.4624829,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4626360,17798864.0000000,-14239091.0000000,-0.2316517
MsgID.LOCAL_VELOCITY,1521311114.4626360,-0.0000008,0.0000077,0.0000180
MsgID.GLOBAL_POSITION,1521311114.4628170,-122.3974486,37.7924795,0.2240000
MsgID.LOCAL_VELOCITY,1521311114.4628170,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4630220,17798864.0000000,-14239091.0000000,-0.2241177
MsgID.LOCAL_VELOCITY,1521311114.4630220,-0.0000099,-0.0000152,0.0000205
MsgID.STATE,1521311114.4632242,True,True
MsgID.GLOBAL_HOME,1521311114.4633720,37.7924804,-122.3974533,0.0000000
MsgID.GLOBAL_POSITION,1521311114.4634869,-122.3974503,37.7924799,0.1980000
MsgID.LOCAL_VELOCITY,1521311114.4634869,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4636140,17798864.0000000,-14239091.0000000,-0.1982926
MsgID.LOCAL_VELOCITY,1521311114.4636140,0.0000090,-0.0000436,0.0000181
MsgID.GLOBAL_POSITION,1521311114.4637382,-122.3974506,37.7924801,0.1500000
MsgID.LOCAL_VELOCITY,1521311114.4637382,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4638479,17798864.0000000,-14239091.0000000,-0.1500391
MsgID.LOCAL_VELOCITY,1521311114.4638479,0.0000058,-0.0000040,0.0000223
MsgID.GLOBAL_POSITION,1521311114.4639659,-122.3974504,37.7924799,0.0970000
MsgID.LOCAL_VELOCITY,1521311114.4639659,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4640739,17798864.0000000,-14239091.0000000,-0.0974439
MsgID.LOCAL_VELOCITY,1521311114.4640739,0.0000067,0.0000110,0.0000138
MsgID.GLOBAL_POSITION,1521311114.4641888,-122.3974519,37.7924798,0.0360000
MsgID.LOCAL_VELOCITY,1521311114.4641888,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4642990,17798864.0000000,-14239091.0000000,-0.0368146
MsgID.LOCAL_VELOCITY,1521311114.4642990,-0.0000036,-0.0000185,0.0000079
MsgID.STATE,1521311114.4646950,True,True
MsgID.GLOBAL_HOME,1521311114.4648471,37.7924804,-122.3974533,0.0000000
MsgID.GLOBAL_POSITION,1521311114.4649532,-122.3974515,37.7924788,-0.0070000
MsgID.LOCAL_VELOCITY,1521311114.4649532,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4650822,17798864.0000000,-14239091.0000000,0.0072395
MsgID.LOCAL_VELOCITY,1521311114.4650822,-0.0000054,-0.0000077,0.0000077
MsgID.GLOBAL_POSITION,1521311114.4652071,-122.3974486,37.7924801,-0.0370000
MsgID.LOCAL_VELOCITY,1521311114.4652071,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4653161,17798864.0000000,-14239091.0000000,0.0379201
MsgID.LOCAL_VELOCITY,1521311114.4653161,0.0000016,0.0000123,0.0000095
MsgID.GLOBAL_POSITION,1521311114.4654310,-122.3974499,37.7924813,-0.0430000
MsgID.LOCAL_VELOCITY,1521311114.4654310,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4655390,17798864.0000000,-14239091.0000000,0.0436390
MsgID.LOCAL_VELOCITY,1521311114.4655390,-0.0005771,-0.0000048,-0.0031737
MsgID.GLOBAL_POSITION,1521311114.4656529,-122.3974511,37.7924814,-0.0260000
MsgID.LOCAL_VELOCITY,1521311114.4656529,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4657621,17798864.0000000,-14239091.0000000,0.0268771
MsgID.LOCAL_VELOCITY,1521311114.4657621,-0.0000089,0.0000002,-0.0000004
MsgID.STATE,1521311114.4659531,True,True
MsgID.GLOBAL_HOME,1521311114.4661109,37.7924804,-122.3974533,0.0000000
MsgID.GLOBAL_POSITION,1521311114.4662132,-122.3974499,37.7924804,0.0030000
MsgID.LOCAL_VELOCITY,1521311114.4662132,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4663260,17798864.0000000,-14239091.0000000,-0.0035437
MsgID.LOCAL_VELOCITY,1521311114.4663260,0.0000120,0.0000147,0.0000086
MsgID.GLOBAL_POSITION,1521311114.4665060,-122.3974514,37.7924802,0.0490000
MsgID.LOCAL_VELOCITY,1521311114.4665060,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4666290,17798864.0000000,-14239091.0000000,-0.0492825
MsgID.LOCAL_VELOCITY,1521311114.4666290,-0.0000011,0.0000046,0.0000116
MsgID.GLOBAL_POSITION,1521311114.4667451,-122.3974501,37.7924805,0.0930000
MsgID.LOCAL_VELOCITY,1521311114.4667451,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4668522,17798864.0000000,-14239091.0000000,-0.0936954
MsgID.LOCAL_VELOCITY,1521311114.4668522,0.0000047,-0.0000002,0.0000168
MsgID.GLOBAL_POSITION,1521311114.4669671,-122.3974494,37.7924793,0.1420000
MsgID.LOCAL_VELOCITY,1521311114.4669671,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4670742,17798864.0000000,-14239091.0000000,-0.1425768
MsgID.LOCAL_VELOCITY,1521311114.4670742,0.0000135,-0.0000084,0.0000193
MsgID.STATE,1521311114.4672420,True,True
MsgID.GLOBAL_HOME,1521311114.4673989,37.7924804,-122.3974533,0.0000000
MsgID.GLOBAL_POSITION,1521311114.4674950,-122.3974492,37.7924783,0.1780000
MsgID.LOCAL_VELOCITY,1521311114.4674950,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4676061,17798864.0000000,-14239091.0000000,-0.1782834
MsgID.LOCAL_VELOCITY,1521311114.4676061,0.0000014,-0.0000057,0.0000171
MsgID.GLOBAL_POSITION,1521311114.4677551,-122.3974515,37.7924794,0.2060000
MsgID.LOCAL_VELOCITY,1521311114.4677551,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4678631,17798864.0000000,-14239091.0000000,-0.2067085
MsgID.LOCAL_VELOCITY,1521311114.4678631,0.0000021,-0.0000101,0.0000181
MsgID.GLOBAL_POSITION,1521311114.4679770,-122.3974518,37.7924811,0.2190000
MsgID.LOCAL_VELOCITY,1521311114.4679770,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4680839,17798864.0000000,-14239091.0000000,-0.2199833
MsgID.LOCAL_VELOCITY,1521311114.4680839,-0.0000030,-0.0000014,0.0000190
MsgID.GLOBAL_POSITION,1521311114.4681978,-122.3974510,37.7924795,0.2220000
MsgID.LOCAL_VELOCITY,1521311114.4681978,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4683070,17798864.0000000,-14239091.0000000,-0.2229487
MsgID.LOCAL_VELOCITY,1521311114.4683070,0.0000098,-0.0000221,0.0000155
MsgID.STATE,1521311114.4685161,True,True
MsgID.GLOBAL_HOME,1521311114.4686909,37.7924804,-122.3974533,0.0000000
MsgID.GLOBAL_POSITION,1521311114.4687960,-122.3974486,37.7924787,0.2160000
MsgID.LOCAL_VELOCITY,1521311114.4687960,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4689169,17798864.0000000,-14239091.0000000,-0.2160189
MsgID.LOCAL_VELOCITY,1521311114.4689169,0.0000007,0.0000017,0.0000137
MsgID.GLOBAL_POSITION,1521311114.4691370,-122.3974510,37.7924800,0.1990000
MsgID.LOCAL_VELOCITY,1521311114.4691370,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4692941,17798864.0000000,-14239091.0000000,-0.1992893
MsgID.LOCAL_VELOCITY,1521311114.4692941,0.0000089,-0.0000097,0.0000195
MsgID.GLOBAL_POSITION,1521311114.4694231,-122.3974511,37.7924813,0.1780000
MsgID.LOCAL_VELOCITY,1521311114.4694231,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4695349,17798864.0000000,-14239091.0000000,-0.1787028
MsgID.LOCAL_VELOCITY,1521311114.4695349,0.0000064,-0.0000107,0.0000171
MsgID.GLOBAL_POSITION,1521311114.4696541,-122.3974494,37.7924801,0.1500000
MsgID.LOCAL_VELOCITY,1521311114.4696541,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4697919,17798864.0000000,-14239091.0000000,-0.1507589
MsgID.LOCAL_VELOCITY,1521311114.4697919,-0.0000069,-0.0000037,0.0000181
MsgID.STATE,1521311114.4700119,True,True
MsgID.GLOBAL_HOME,1521311114.4701500,37.7924804,-122.3974533,0.0000000
MsgID.GLOBAL_POSITION,1521311114.4702499,-122.3974499,37.7924796,0.1240000
MsgID.LOCAL_VELOCITY,1521311114.4702499,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4703739,17798864.0000000,-14239091.0000000,-0.1240065
MsgID.LOCAL_VELOCITY,1521311114.4703739,0.0000077,0.0000060,0.0000201
MsgID.GLOBAL_POSITION,1521311114.4705000,-122.3974506,37.7924797,0.0910000
MsgID.LOCAL_VELOCITY,1521311114.4705000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4706950,17798864.0000000,-14239091.0000000,-0.0918794
MsgID.LOCAL_VELOCITY,1521311114.4706950,0.0000142,-0.0000090,0.0000154
MsgID.GLOBAL_POSITION,1521311114.4708400,-122.3974493,37.7924809,0.0620000
MsgID.LOCAL_VELOCITY,1521311114.4708400,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4709592,17798864.0000000,-14239091.0000000,-0.0622731
MsgID.LOCAL_VELOCITY,1521311114.4709592,-0.0000050,0.0000005,0.0000169
MsgID.GLOBAL_POSITION,1521311114.4710820,-122.3974481,37.7924810,0.0260000
MsgID.LOCAL_VELOCITY,1521311114.4710820,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4711921,17798864.0000000,-14239091.0000000,-0.0262368
MsgID.LOCAL_VELOCITY,1521311114.4711921,0.0000033,-0.0000200,0.0000095
MsgID.STATE,1521311114.4713979,True,True
MsgID.GLOBAL_HOME,1521311114.4716642,37.7924804,-122.3974533,0.0000000
MsgID.GLOBAL_POSITION,1521311114.4717691,-122.3974483,37.7924800,-0.0050000
MsgID.LOCAL_VELOCITY,1521311114.4717691,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4718840,17798864.0000000,-14239091.0000000,0.0059284
MsgID.LOCAL_VELOCITY,1521311114.4718840,0.0000028,0.0000128,0.0000031
MsgID.GLOBAL_POSITION,1521311114.4720111,-122.3974507,37.7924799,-0.0380000
MsgID.LOCAL_VELOCITY,1521311114.4720111,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4721239,17798864.0000000,-14239091.0000000,0.0387326
MsgID.LOCAL_VELOCITY,1521311114.4721239,-0.0000033,0.0000036,0.0000151
MsgID.GLOBAL_POSITION,1521311114.4722481,-122.3974511,37.7924800,-0.0590000
MsgID.LOCAL_VELOCITY,1521311114.4722481,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4723580,17798864.0000000,-14239091.0000000,0.0595232
MsgID.LOCAL_VELOCITY,1521311114.4723580,0.0000045,-0.0000070,0.0000053
MsgID.GLOBAL_POSITION,1521311114.4724910,-122.3974500,37.7924799,-0.0690000
MsgID.LOCAL_VELOCITY,1521311114.4724910,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4726982,17798864.0000000,-14239091.0000000,0.0695180
MsgID.LOCAL_VELOCITY,1521311114.4726982,0.0000367,-0.0000102,0.0000054
MsgID.STATE,1521311114.4729338,True,True
MsgID.GLOBAL_HOME,1521311114.4730880,37.7924804,-122.3974533,0.0000000
MsgID.GLOBAL_POSITION,1521311114.4731882,-122.3974502,37.7924799,-0.0640000
MsgID.LOCAL_VELOCITY,1521311114.4731882,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4733021,17798864.0000000,-14239091.0000000,0.0641966
MsgID.LOCAL_VELOCITY,1521311114.4733021,-0.0000107,-0.0000132,-0.0000001
MsgID.GLOBAL_POSITION,1521311114.4734240,-122.3974501,37.7924799,-0.0410000
MsgID.LOCAL_VELOCITY,1521311114.4734240,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4735351,17798864.0000000,-14239091.0000000,0.0419548
MsgID.LOCAL_VELOCITY,1521311114.4735351,0.0000001,-0.0000077,0.0000096
MsgID.GLOBAL_POSITION,1521311114.4736531,-122.3974493,37.7924800,-0.0100000
MsgID.LOCAL_VELOCITY,1521311114.4736531,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4737611,17798864.0000000,-14239091.0000000,0.0100138
MsgID.LOCAL_VELOCITY,1521311114.4737611,-0.0000175,-0.0000110,0.0000107
MsgID.GLOBAL_POSITION,1521311114.4738932,-122.3974499,37.7924802,0.0360000
MsgID.LOCAL_VELOCITY,1521311114.4738932,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4740071,17798864.0000000,-14239091.0000000,-0.0362936
MsgID.LOCAL_VELOCITY,1521311114.4740071,0.0000094,0.0000098,0.0000080
MsgID.STATE,1521311114.4742131,True,True
MsgID.GLOBAL_HOME,1521311114.4743822,37.7924804,-122.3974533,0.0000000
MsgID.GLOBAL_POSITION,1521311114.4744871,-122.3974516,37.7924788,0.0800000
MsgID.LOCAL_VELOCITY,1521311114.4744871,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4745998,17798864.0000000,-14239091.0000000,-0.0800439
MsgID.LOCAL_VELOCITY,1521311114.4745998,0.0000154,-0.0000005,0.0000168
MsgID.GLOBAL_POSITION,1521311114.4747760,-122.3974505,37.7924785,0.1250000
MsgID.LOCAL_VELOCITY,1521311114.4747760,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4749019,17798864.0000000,-14239091.0000000,-0.1256275
MsgID.LOCAL_VELOCITY,1521311114.4749019,0.0000113,-0.0000358,0.0000194
MsgID.GLOBAL_POSITION,1521311114.4750199,-122.3974500,37.7924789,0.1550000
MsgID.LOCAL_VELOCITY,1521311114.4750199,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4751308,17798864.0000000,-14239091.0000000,-0.1557263
MsgID.LOCAL_VELOCITY,1521311114.4751308,0.0000033,-0.0000101,0.0000176
MsgID.GLOBAL_POSITION,1521311114.4752481,-122.3974498,37.7924809,0.1740000
MsgID.LOCAL_VELOCITY,1521311114.4752481,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4753580,17798864.0000000,-14239091.0000000,-0.1747618
MsgID.LOCAL_VELOCITY,1521311114.4753580,0.0000068,-0.0000062,0.0000110
MsgID.STATE,1521311114.4755359,True,True
MsgID.GLOBAL_HOME,1521311114.4756951,37.7924804,-122.3974533,0.0000000
MsgID.GLOBAL_POSITION,1521311114.4757900,-122.3974484,37.7924814,0.1770000
MsgID.LOCAL_VELOCITY,1521311114.4757900,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4758999,17798864.0000000,-14239091.0000000,-0.1777422
MsgID.LOCAL_VELOCITY,1521311114.4758999,0.0000011,-0.0000097,0.0000177
MsgID.GLOBAL_POSITION,1521311114.4760189,-122.3974494,37.7924811,0.1660000
MsgID.LOCAL_VELOCITY,1521311114.4760189,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4761291,17798864.0000000,-14239091.0000000,-0.1665483
MsgID.LOCAL_VELOCITY,1521311114.4761291,-0.0000169,0.0000042,0.0000191
MsgID.GLOBAL_POSITION,1521311114.4762461,-122.3974506,37.7924798,0.1460000
MsgID.LOCAL_VELOCITY,1521311114.4762461,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4763541,17798864.0000000,-14239091.0000000,-0.1469428
MsgID.LOCAL_VELOCITY,1521311114.4763541,0.0000378,-0.0000171,0.0000113
MsgID.GLOBAL_POSITION,1521311114.4764900,-122.3974507,37.7924803,0.1170000
MsgID.LOCAL_VELOCITY,1521311114.4764900,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4766040,17798864.0000000,-14239091.0000000,-0.1174120
MsgID.LOCAL_VELOCITY,1521311114.4766040,0.0000179,-0.0000287,0.0000155
MsgID.STATE,1521311114.4768500,True,True
MsgID.GLOBAL_HOME,1521311114.4770250,37.7924804,-122.3974533,0.0000000
MsgID.GLOBAL_POSITION,1521311114.4771280,-122.3974505,37.7924803,0.0910000
MsgID.LOCAL_VELOCITY,1521311114.4771280,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4772439,17798864.0000000,-14239091.0000000,-0.0911618
MsgID.LOCAL_VELOCITY,1521311114.4772439,-0.0000150,-0.0000020,0.0000198
MsgID.GLOBAL_POSITION,1521311114.4773681,-122.3974500,37.7924788,0.0670000
MsgID.LOCAL_VELOCITY,1521311114.4773681,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4774790,17798864.0000000,-14239091.0000000,-0.0678435
MsgID.LOCAL_VELOCITY,1521311114.4774790,-0.0000026,-0.0000064,0.0000132
MsgID.GLOBAL_POSITION,1521311114.4775970,-122.3974500,37.7924797,0.0570000
MsgID.LOCAL_VELOCITY,1521311114.4775970,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521311114.4777069,17798864.0000000,-14239091.0000000,-0.0577281
MsgID.LOCAL_VELOCITY,1521311114.4777069,0.0000033,-0.0000046,0.0000184
MsgID.GLOBAL_POSITION,1521311114.4778240,-122.3974500,37.7924810,0.0600000
MsgID.LOCAL_VELOCITY,1521311114.4778240,0.0000000,0.0000000,0.0000000
